time, normalized_head, current, 
5332, 0.12426, 0.2, 
5343, 0.113205, 0.2, 
5352, 0.0693178, 0.2, 
5362, 0.0823984, 0.2, 
5372, 0.108247, 0.2, 
5383, 0.133159, 0.2, 
5396, 0.0507011, 0.2, 
5405, 0.0413475, 0.2, 
5415, 0.0391016, 0.2, 
5425, 0.0909653, 0.2, 
5436, 0.100414, 0.2, 
5447, 0.0573759, 0.2, 
5462, 0.00825596, 0.2, 
5472, -0.0212898, 0.2, 
5484, 0.0620108, 0.2, 
5493, 0.0689001, 0.2, 
5506, 0.0969944, 0.3, 
5516, 0.0969944, 0.3, 
5526, 0.115748, 0.3, 
5536, 0.150534, 0.3, 
5546, 0.0996485, 0.3, 
5555, 0.0494146, 0.3, 
5566, 0.00932407, 0.3, 
5575, -0.0408201, 0.3, 
5585, -0.0449409, 0.3, 
5595, -0.0544577, 0.3, 
5605, -0.0540667, 0.3, 
5615, -0.0540667, 0.3, 
5626, -0.0395784, 0.3, 
5635, -0.0534258, 0.3, 
5644, -0.069376, 0.3, 
5656, -0.0626593, 0.3, 
5666, -0.0317011, 0.3, 
5676, 0.0611115, 0.3, 
5688, 0.0596685, 0.3, 
5698, 0.124178, 0.3, 
5713, 0.121242, 0.3, 
5722, 0.0952063, 0.3, 
5733, 0.0910845, 0.3, 
5741, 0.0629206, 0.3, 
5751, 0.0551138, 0.3, 
5760, 0.0558834, 0.3, 
5769, 0.0404491, 0.3, 
5778, 0.039114, 0.3, 
5786, 0.0349321, 0.3, 
5795, 0.0890455, 0.3, 
5805, 0.0836382, 0.3, 
5819, 0.0842581, 0.3, 
5831, 0.0358629, 0.3, 
5841, -0.0183487, 0.3, 
5851, 0.0285616, 0.3, 
5864, 0.110177, 0.3, 
5876, 0.0548353, 0.3, 
5887, 0.0756922, 0.3, 
5900, 0.079217, 0.3, 
5909, 0.061059, 0.3, 
5919, 0.0849619, 0.3, 
5930, 0.127706, 0.3, 
5941, 0.155908, 0.3, 
5952, 0.208282, 0.3, 
5962, 0.143581, 0.3, 
5975, 0.20249, 0.3, 
5987, 0.229377, 0.3, 
5998, 0.205383, 0.3, 
6010, 0.209997, 0.3, 
6020, 0.225674, 0.3, 
6034, 0.252337, 0.3, 
6044, 0.26191, 0.3, 
6054, 0.27552, 0.3, 
6064, 0.177267, 0.3, 
6073, 0.278476, 0.3, 
6084, 0.297528, 0.3, 
6095, 0.297528, 0.3, 
6105, 0.223255, 0.3, 
6115, 0.272399, 0.3, 
6126, 0.258596, 0.3, 
6135, 0.27993, 0.3, 
6145, 0.327997, 0.3, 
6155, 0.347968, 0.3, 
6166, 0.337708, 0.3, 
6175, 0.343818, 0.3, 
6185, 0.34076, 0.3, 
6195, 0.306079, 0.3, 
6206, 0.339478, 0.3, 
6218, 0.287012, 0.3, 
6228, 0.300961, 0.3, 
6238, 0.284376, 0.3, 
6249, 0.320935, 0.3, 
6258, 0.288433, 0.3, 
6270, 0.382193, 0.3, 
6282, 0.328857, 0.3, 
6290, 0.287169, 0.3, 
6302, 0.251488, 0.3, 
6313, 0.255323, 0.3, 
6323, 0.287808, 0.3, 
6333, 0.206345, 0.3, 
6344, 0.222467, 0.3, 
6353, 0.270853, 0.3, 
6365, 0.228312, 0.3, 
6375, 0.300263, 0.3, 
6386, 0.315059, 0.3, 
6396, 0.286513, 0.3, 
6405, 0.223617, 0.3, 
6416, 0.264114, 0.3, 
6424, 0.293888, 0.3, 
6434, 0.301542, 0.3, 
6444, 0.306976, 0.3, 
6458, 0.306976, 0.3, 
6469, 0.266853, 0.3, 
6482, 0.274633, 0.3, 
6493, 0.209258, 0.3, 
6505, 0.180458, 0.3, 
6518, 0.0978155, 0.3, 
6528, 0.129213, 0.3, 
6539, 0.0915327, 0.3, 
6550, 0.0679379, 0.3, 
6561, 0.161504, 0.3, 
6573, 0.151775, 0.3, 
6585, 0.194801, 0.3, 
6597, 0.133438, 0.3, 
6607, 0.0989447, 0.3, 
6618, 0.0955029, 0.3, 
6629, 0.109597, 0.3, 
6640, 0.0739183, 0.3, 
6651, 0.152933, 0.3, 
6662, 0.136977, 0.3, 
6673, 0.142483, 0.3, 
6684, 0.151492, 0.3, 
6694, 0.0738964, 0.3, 
6705, 0.0301275, 0.3, 
6716, 0.00702763, 0.3, 
6726, -0.0181265, 0.3, 
6735, -0.081727, 0.3, 
6744, 0.000850677, 0.2, 
6754, -0.0144482, 0.2, 
6769, 0.0730953, 0.2, 
6779, 0.152711, 0.2, 
6789, 0.119471, 0.2, 
6800, 0.220634, 0.2, 
6811, 0.199405, 0.2, 
6821, 0.0602875, 0.2, 
6832, 0.0579462, 0.2, 
6843, 0.0567017, 0.2, 
6852, 0.0400429, 0.2, 
6864, 0.0159988, 0.2, 
6874, -0.0268383, 0.2, 
6885, 0.0177069, 0.2, 
6898, -0.0571623, 0.2, 
6907, -0.039319, 0.2, 
6918, -0.0484905, 0.2, 
6928, 0.0446472, 0.2, 
6939, 0.060441, 0.2, 
6950, 0.0310745, 0.2, 
6959, 0.113116, 0.2, 
6969, 0.0493422, 0.2, 
6981, 0.113312, 0.2, 
6991, 0.0738611, 0.2, 
7002, 0.0716295, 0.2, 
7012, 0.0692158, 0.2, 
7022, 0.10437, 0.2, 
7032, 0.182293, 0.2, 
7042, 0.182293, 0.2, 
7054, 0.263345, 0.2, 
7067, 0.291338, 0.2, 
7076, 0.257196, 0.2, 
7086, 0.200572, 0.2, 
7099, 0.376903, 0.2, 
7110, 0.401933, 0.2, 
7120, 0.295275, 0.2, 
7134, 0.295275, 0.2, 
7142, 0.364696, 0.2, 
7154, 0.401443, 0.2, 
7166, 0.36653, 0.2, 
7176, 0.319831, 0.2, 
7186, 0.417708, 0.2, 
7197, 0.417166, 0.2, 
7206, 0.398181, 0.2, 
7217, 0.390505, 0.2, 
7228, 0.392497, 0.2, 
7238, 0.466127, 0.2, 
7249, 0.501682, 0.2, 
7258, 0.441709, 0.2, 
7268, 0.46901, 0.2, 
7276, 0.454041, 0.2, 
7286, 0.421546, 0.2, 
7296, 0.387261, 0.2, 
7312, 0.377642, 0.2, 
7322, 0.282896, 0.2, 
7335, 0.281142, 0.2, 
7348, 0.303874, 0.2, 
7358, 0.316996, 0.2, 
7369, 0.201063, 0.2, 
7381, 0.191666, 0.2, 
7391, 0.201674, 0.2, 
7400, 0.168848, 0.2, 
7410, 0.198239, 0.2, 
7420, 0.183917, 0.2, 
7430, 0.14045, 0.2, 
7440, 0.135639, 0.2, 
7450, 0.124668, 0.2, 
7460, 0.163732, 0.1, 
7469, 0.146968, 0.1, 
7479, 0.150749, 0.1, 
7490, 0.134786, 0.1, 
7502, 0.098978, 0.1, 
7516, 0.0980387, 0.1, 
7526, 0.0449505, 0.1, 
7537, 0.0882282, 0.1, 
7550, 0.0976648, 0.1, 
7559, 0.0718861, 0.1, 
7570, 0.0555592, 0.1, 
7581, 0.0491657, 0.1, 
7594, 0.0491657, 0.1, 
7604, 0.162534, 0.1, 
7619, 0.184816, 0.1, 
7630, 0.122314, 0.1, 
7640, 0.0789356, 0.1, 
7655, 0.0301094, 0.1, 
7665, 0.00361443, 0.1, 
7673, 0.0357523, 0.1, 
7685, 0.0258951, 0.1, 
7696, 0.0332117, 0.1, 
7706, -0.039525, 0.1, 
7719, -0.0639009, 0.1, 
7731, -0.0885506, 0.1, 
7741, -0.0895233, 0.1, 
7752, -0.0952158, 0.1, 
7763, -0.0502043, 0.1, 
7773, 0.00606441, 0.1, 
7785, 0.109042, 0.1, 
7795, 0.171032, 0.1, 
7805, 0.189935, 0.1, 
7817, 0.189935, 0.1, 
7828, 0.239534, 0.1, 
7838, 0.179768, 0.1, 
7856, 0.115463, 0.1, 
7870, 0.0863485, 0.1, 
7881, 0.0134516, 0.1, 
7893, -0.0391302, 0.1, 
7905, -0.0879021, 0.1, 
7918, -0.184344, 0.1, 
7933, -0.219173, 0.1, 
7944, -0.224663, 0.1, 
7954, -0.27355, 0.1, 
7966, -0.317684, 0.1, 
7980, -0.364193, 0.1, 
7991, -0.379641, 0.1, 
8003, -0.459808, 0.1, 
8014, -0.328593, 0.1, 
8023, -0.250808, 0.1, 
8033, -0.285762, 0.1, 
8041, -0.26841, 0.1, 
8052, -0.242816, 0.1, 
8061, -0.226005, 0.1, 
8071, -0.226005, 0.1, 
8082, -0.318705, 0.1, 
8091, -0.383721, 0.1, 
8102, -0.428574, 0.1, 
8111, -0.480688, 0.1, 
8122, -0.457801, 0.1, 
8134, -0.455651, 0.1, 
8146, -0.41992, 0.1, 
8158, -0.378488, 0.1, 
8169, -0.359687, 0.1, 
8177, -0.324696, 0.1, 
8186, -0.31014, 0.1, 
8196, -0.288706, 0.1, 
8206, -0.288716, 0.1, 
8220, -0.222896, 0.1, 
8230, -0.23158, 0.1, 
8239, -0.269124, 0.1, 
8248, -0.290776, 0.1, 
8257, -0.248603, 0.1, 
8268, -0.250589, 0.1, 
8277, -0.241234, 0.1, 
8287, -0.302097, 0.1, 
8297, -0.295571, 0.1, 
8305, -0.295571, 0.1, 
8315, -0.291421, 0.1, 
8326, -0.291421, 0.1, 
8337, -0.282285, 0.1, 
8348, -0.35585, 0.1, 
8358, -0.427315, 0.1, 
8369, -0.426756, 0.1, 
8378, -0.424425, 0.1, 
8387, -0.332311, 0.1, 
8396, -0.33248, 0.1, 
8405, -0.294974, 0.1, 
8416, -0.294974, 0.1, 
8425, -0.295482, 0.1, 
8434, -0.291584, 0.1, 
8444, -0.282249, 0.1, 
8454, -0.27256, 0.1, 
8463, -0.284752, 0.1, 
8473, -0.280987, 0.1, 
8483, -0.257979, 0.1, 
8492, -0.146568, 0.1, 
8502, -0.129544, 0.1, 
8511, -0.0763836, 0.1, 
8522, -0.0403652, 0.1, 
8531, -0.0525188, 0.1, 
8544, -0.076148, 0.1, 
8553, -0.114792, 0.1, 
8563, -0.165649, 0.1, 
8576, -0.240937, 0.1, 
8589, -0.279689, 0.1, 
8599, -0.264012, 0.1, 
8608, -0.287055, 0.1, 
8618, -0.283633, 0.1, 
8630, -0.289311, 0.1, 
8638, -0.301419, 0.1, 
8649, -0.328288, 0.1, 
8658, -0.368983, 0.1, 
8669, -0.378748, 0.1, 
8680, -0.376499, 0.1, 
8689, -0.349128, 0.1, 
8699, -0.296826, 0.1, 
8709, -0.232791, 0.1, 
8720, -0.265754, 0.1, 
8731, -0.253336, 0.1, 
8740, -0.248277, 0.1, 
8752, -0.30099, 0.1, 
8765, -0.306282, 0.1, 
8775, -0.250991, 0.1, 
8785, -0.20385, 0.1, 
8795, -0.211494, 0.1, 
8806, -0.14933, 0.1, 
8817, -0.13166, 0.1, 
8825, -0.158525, 0.1, 
8836, -0.152314, 0.1, 
8846, -0.0823507, 0.1, 
8856, -0.178356, 0.1, 
8866, 0.00476646, 0.1, 
8876, -0.0209713, 0.1, 
8886, 0.0286484, 0.1, 
8895, 0.0815516, 0.1, 
8903, 0.114802, 0.1, 
8913, 0.191989, 0.1, 
8923, 0.21568, 0.1, 
8932, 0.195656, 0.1, 
8941, 0.160181, 0.1, 
8952, 0.163495, 0.1, 
8962, 0.143429, 0.1, 
8973, 0.13718, 0.1, 
8985, 0.224827, 0.2, 
8996, 0.186853, 0.2, 
9007, 0.170477, 0.2, 
9018, 0.178624, 0.2, 
9027, 0.205661, 0.2, 
9036, 0.207358, 0.2, 
9045, 0.162852, 0.2, 
9056, 0.0972633, 0.2, 
9065, 0.104407, 0.2, 
9074, 0.134814, 0.2, 
9085, 0.108048, 0.2, 
9095, 0.1163, 0.2, 
9106, 0.112957, 0.2, 
9118, 0.104226, 0.2, 
9127, 0.116726, 0.2, 
9140, 0.0539246, 0.2, 
9151, 0.0693026, 0.2, 
9161, -0.100787, 0.2, 
9171, -0.115493, 0.2, 
9181, -0.131541, 0.2, 
9191, -0.119514, 0.2, 
9201, -0.106014, 0.2, 
9218, -0.0657454, 0.2, 
9230, -0.0903015, 0.2, 
9240, -0.138172, 0.2, 
9249, -0.124561, 0.2, 
9258, -0.0428076, 0.2, 
9267, -0.0119143, 0.2, 
9277, -0.0464458, 0.2, 
9287, -0.0796251, 0.2, 
9297, -0.155438, 0.2, 
9307, -0.155438, 0.2, 
9317, -0.213529, 0.2, 
9326, -0.190546, 0.2, 
9336, -0.171332, 0.2, 
9351, -0.128653, 0.2, 
9361, -0.156004, 0.2, 
9370, -0.138381, 0.2, 
9381, -0.237252, 0.2, 
9390, -0.315379, 0.2, 
9401, -0.32786, 0.2, 
9411, -0.349896, 0.2, 
9421, -0.395795, 0.2, 
9433, -0.456279, 0.2, 
9441, -0.444693, 0.2, 
9452, -0.488742, 0.2, 
9462, -0.448137, 0.2, 
9473, -0.385806, 0.2, 
9483, -0.383759, 0.2, 
9493, -0.389891, 0.2, 
9503, -0.365713, 0.2, 
9513, -0.309782, 0.2, 
9523, -0.263262, 0.2, 
9538, -0.312459, 0.2, 
9548, -0.337095, 0.2, 
9557, -0.30219, 0.2, 
9569, -0.361627, 0.2, 
9580, -0.3169, 0.2, 
9590, -0.430954, 0.2, 
9601, -0.449927, 0.2, 
9612, -0.448885, 0.2, 
9622, -0.402405, 0.2, 
9632, -0.372586, 0.2, 
9641, -0.409736, 0.2, 
9652, -0.388562, 0.2, 
9661, -0.343606, 0.2, 
9670, -0.341917, 0.2, 
9680, -0.377334, 0.2, 
9690, -0.425142, 0.2, 
9700, -0.425109, 0.2, 
9711, -0.447963, 0.2, 
9721, -0.469593, 0.2, 
9732, -0.413745, 0.2, 
9745, -0.424265, 0.2, 
9756, -0.430576, 0.2, 
9767, 24.453, 0.2, 
9777, 23.0431, 0.2, 
9787, 21.5653, 0.2, 
9797, 19.4041, 0.2, 
9808, 12.2439, 0.2, 
9820, 9.28145, 0.2, 
9831, 3.62847, 0.2, 
9841, 4.03178, 0.2, 
9855, 1.76201, 0.2, 
9866, 1.06325, 0.2, 
9877, 1.48773, 0.2, 
9887, 1.40897, 0.2, 
9900, 1.7834, 0.2, 
9910, 1.46306, 0.2, 
9920, 1.03524, 0.2, 
9930, 0.0999231, 0.2, 
9941, -0.408042, 0.2, 
9952, -0.849401, 0.2, 
9960, -0.536762, 0.2, 
9970, -0.123129, 0.2, 
9980, -0.026226, 0.2, 
9989, -0.026226, 0.2, 
9999, -0.0951958, 0.2, 
10008, -0.322881, 0.2, 
10019, -0.57927, 0.2, 
10029, 0.1497, 0.2, 
10039, 0.832997, 0.2, 
10050, 0.112013, 0.2, 
10059, -0.565873, 0.2, 
10071, -0.673339, 0.2, 
10083, -0.68599, 0.2, 
10092, -0.462725, 0.2, 
10105, -0.225046, 0.2, 
10115, 0.0349035, 0.2, 
10124, -0.332344, 0.2, 
10134, -0.583202, 0.2, 
10144, -0.324998, 0.2, 
10153, 0.342468, 0.2, 
10162, 0.110553, 0.2, 
10171, 0.324415, 0.2, 
10182, 0.368013, 0.2, 
10190, 0.0520163, 0.2, 
10200, -0.0924816, 0.2, 
10210, -0.960407, 0.2, 
10220, -1.28624, 0.2, 
10229, -1.2552, 0.2, 
10239, -1.28056, 0.2, 
10250, -1.0018, 0.2, 
10261, -1.08893, 0.2, 
10272, -0.632296, 0.2, 
10283, -0.474154, 0.2, 
10293, -0.222911, 0.2, 
10302, -0.182925, 0.2, 
10311, 0.460649, 0.2, 
10321, 0.452403, 0.2, 
10332, 0.6742, 0.2, 
10341, 1.01098, 0.2, 
10352, 1.0433, 0.2, 
10361, 0.788748, 0.2, 
10371, 0.613817, 0.2, 
10380, 0.725002, 0.2, 
10390, 0.904044, 0.2, 
10400, 1.09692, 0.2, 
10409, 0.955131, 0.2, 
10419, 0.945659, 0.2, 
10427, 0.728414, 0.2, 
10436, 0.651929, 0.2, 
10447, 0.664989, 0.2, 
10456, 0.732096, 0.2, 
10467, 0.919554, 0.2, 
10477, 0.98321, 0.2, 
10487, 0.950611, 0.2, 
10498, 0.492828, 0.2, 
10507, 0.863546, 0.2, 
10519, 0.779956, 0.2, 
10529, 0.815866, 0.2, 
10539, 0.828579, 0.2, 
10549, 0.56181, 0.2, 
10561, 0.587825, 0.2, 
10571, 0.633633, 0.2, 
10582, 0.467539, 0.2, 
10591, 0.2955, 0.2, 
10602, 0.268358, 0.2, 
10613, 0.287026, 0.2, 
10624, 0.188815, 0.2, 
10634, 0.237103, 0.2, 
10645, 0.200555, 0.2, 
10657, 0.30513, 0.2, 
10669, 0.217163, 0.2, 
10679, 0.211087, 0.2, 
10691, 0.125124, 0.2, 
10701, 0.26978, 0.2, 
10716, 0.272863, 0.2, 
10726, 0.0806046, 0.2, 
10737, 0.0486345, 0.2, 
10749, 0.101463, 0.2, 
10761, 0.0571461, 0.2, 
10771, 0.0913315, 0.2, 
10781, 0.0913315, 0.2, 
10791, -0.0176544, 0.2, 
10801, 0.00201702, 0.2, 
10809, -0.00293446, 0.2, 
10819, -0.00995159, 0.2, 
10830, 0.0546093, 0.2, 
10838, 0.0270853, 0.2, 
10849, 0.0914383, 0.2, 
10858, 0.0832224, 0.2, 
10869, 0.0956049, 0.2, 
10877, 0.0782557, 0.2, 
10888, 0.0231581, 0.2, 
10899, -0.119441, 0.2, 
10909, -0.186345, 0.2, 
10920, -0.210759, 0.2, 
10929, -0.20352, 0.2, 
10939, -0.221895, 0.2, 
10948, -0.282372, 0.2, 
10957, -0.255295, 0.2, 
10967, -0.28857, 0.2, 
10976, -0.325646, 0.2, 
10987, -0.319351, 0.2, 
10997, -0.362396, 0.2, 
11008, -0.355083, 0.2, 
11018, -0.319855, 0.2, 
11027, -0.324531, 0.2, 
11037, -0.249359, 0.2, 
11048, -0.231066, 0.2, 
11058, -0.188159, 0.2, 
11069, -0.238138, 0.2, 
11078, -0.233514, 0.2, 
11087, -0.225815, 0.2, 
11097, -0.182918, 0.2, 
11107, -0.148409, 0.2, 
11118, -0.139119, 0.2, 
11129, -0.124784, 0.2, 
11139, -0.250305, 0.2, 
11150, -0.201101, 0.2, 
11161, -0.236493, 0.2, 
11171, -0.179134, 0.2, 
11183, -0.153526, 0.2, 
11193, -0.104589, 0.2, 
11203, -0.0781355, 0.2, 
11221, -0.130144, 0.2, 
11231, -0.194843, 0.2, 
11240, -0.28517, 0.2, 
11250, -0.27775, 0.2, 
11260, -0.28316, 0.2, 
11271, -0.291856, 0.2, 
11281, -0.278025, 0.2, 
11290, -0.25332, 0.2, 
11301, -0.263436, 0.2, 
11312, -0.243825, 0.2, 
11325, -0.226351, 0.2, 
11338, -0.165294, 0.2, 
11351, -0.240809, 0.2, 
11361, -0.253315, 0.2, 
11371, -0.230136, 0.2, 
11381, -0.202863, 0.2, 
11390, -0.178421, 0.2, 
11400, -0.184978, 0.2, 
11410, -0.132172, 0.2, 
11419, -0.122727, 0.2, 
11429, -0.111561, 0.2, 
11438, -0.111561, 0.2, 
11452, -0.0907278, 0.2, 
11462, -0.113453, 0.2, 
11472, -0.0268736, 0.2, 
11481, -0.0323505, 0.2, 
11491, 0.00247765, 0.2, 
11505, -0.0559053, 0.2, 
11517, -0.0763025, 0.2, 
11527, -0.0606871, 0.2, 
11538, -0.123677, 0.2, 
11549, -0.0865479, 0.2, 
11558, -0.0862036, 0.2, 
11569, -0.0821819, 0.2, 
11583, -0.0388937, 0.2, 
11594, -0.0740147, 0.2, 
11604, -0.108685, 0.2, 
11614, -0.15708, 0.2, 
11623, -0.226357, 0.2, 
11633, -0.212759, 0.2, 
11645, -0.165423, 0.2, 
11654, -0.147113, 0.2, 
11663, -0.147113, 0.2, 
11673, -0.111588, 0.2, 
11683, -0.143489, 0.2, 
11691, -0.178856, 0.2, 
11700, -0.167306, 0.2, 
11708, -0.179678, 0.2, 
11719, -0.168907, 0.2, 
11729, -0.175026, 0.2, 
11740, -0.175923, 0.2, 
11751, -0.153683, 0.2, 
11759, -0.214133, 0.2, 
11769, -0.22202, 0.2, 
11779, -0.197037, 0.2, 
11788, -0.164963, 0.2, 
11797, -0.171852, 0.2, 
11805, -0.125798, 0.2, 
11815, -0.146104, 0.2, 
11823, -0.125294, 0.2, 
11831, -0.107685, 0.2, 
11840, -0.112678, 0.2, 
11850, -0.124778, 0.2, 
11859, -0.13858, 0.2, 
11868, -0.15673, 0.2, 
11880, -0.193913, 0.2, 
11889, -0.20962, 0.2, 
11900, -0.198956, 0.2, 
11909, -0.185647, 0.2, 
11918, -0.103144, 0.2, 
11928, -0.0102816, 0.2, 
11938, -0.0373764, 0.2, 
11949, -0.0151825, 0.2, 
11959, 0.00828743, 0.2, 
11969, 0.00415707, 0.2, 
11983, 0.00329399, 0.2, 
11992, 0.02388, 0.2, 
12000, -0.0180073, 0.2, 
12009, 0.0151691, 0.2, 
12019, -0.0162125, 0.2, 
12036, -0.0248938, 0.2, 
12047, 0.0340366, 0.2, 
12056, 0.0528555, 0.2, 
12065, 0.00530434, 0.2, 
12075, 0.0492582, 0.2, 
12086, 0.0352373, 0.2, 
12097, 0.0739107, 0.2, 
12106, 0.108182, 0.2, 
12116, 0.115448, 0.2, 
12126, 0.166733, 0.2, 
12137, 0.180434, 0.2, 
12148, 0.230977, 0.2, 
12158, 0.251703, 0.2, 
12169, 0.265238, 0.2, 
12182, 0.28347, 0.2, 
12192, 0.190021, 0.2, 
12203, 0.228147, 0.2, 
12212, 0.341018, 0.2, 
12223, 0.286375, 0.2, 
12232, 0.363602, 0.2, 
12242, 0.281733, 0.2, 
12251, 0.322165, 0.2, 
12261, 0.290317, 0.2, 
12271, 0.247164, 0.2, 
12281, 0.25896, 0.2, 
12291, 0.226464, 0.2, 
12300, 0.182418, 0.2, 
12309, 0.202018, 0.2, 
12319, 0.19925, 0.2, 
12332, 0.198114, 0.2, 
12344, 0.128518, 0.2, 
12355, 0.127759, 0.2, 
12365, 0.152643, 0.2, 
12375, 0.0736256, 0.2, 
12386, 0.182977, 0.2, 
12398, 0.158795, 0.2, 
12411, 0.158795, 0.2, 
12421, 0.155552, 0.2, 
12432, 0.13039, 0.2, 
12444, 0.105962, 0.2, 
12455, 0.101419, 0.2, 
12465, 0.0706863, 0.2, 
12483, 0.103516, 0.2, 
12493, 0.0883207, 0.2, 
12502, 0.10501, 0.2, 
12513, 0.0841055, 0.2, 
12522, 0.107107, 0.2, 
12531, 0.0633669, 0.2, 
12542, 0.140139, 0.2, 
12553, 0.16202, 0.2, 
12563, 0.167589, 0.2, 
12573, 0.144937, 0.2, 
12584, 0.138871, 0.2, 
12594, 0.0734596, 0.2, 
12604, 0.175582, 0.2, 
12614, 0.175582, 0.2, 
12623, 0.232052, 0.2, 
12632, 0.241585, 0.2, 
12642, 0.211523, 0.2, 
12652, 0.186675, 0.2, 
12665, 0.185335, 0.2, 
12674, 0.197065, 0.2, 
12685, 0.169047, 0.2, 
12695, 0.217896, 0.2, 
12705, 0.205621, 0.2, 
12717, 0.234291, 0.2, 
12727, 0.222837, 0.2, 
12738, 0.192014, 0.2, 
12749, 0.18719, 0.2, 
12759, 0.211379, 0.2, 
12771, 0.202653, 0.2, 
12783, 0.289631, 0.2, 
12793, 0.281955, 0.2, 
12803, 0.307481, 0.2, 
12812, 0.331075, 0.2, 
12823, 0.253819, 0.2, 
12832, 0.262621, 0.2, 
12840, 0.234803, 0.2, 
12850, 0.182174, 0.2, 
12858, 0.0826359, 0.2, 
12869, 0.116933, 0.2, 
12877, 0.0707397, 0.2, 
12887, 0.0882988, 0.2, 
12897, 0.107574, 0.2, 
12907, 0.137364, 0.2, 
12916, 0.157897, 0.2, 
12924, 0.138927, 0.2, 
12934, 0.134029, 0.2, 
12944, 0.119545, 0.2, 
12954, 0.16726, 0.2, 
12965, 0.105141, 0.2, 
12977, 0.0913172, 0.2, 
12990, 0.0695982, 0.2, 
13003, 0.0688734, 0.2, 
13014, 0.0906467, 0.2, 
13024, 0.132551, 0.2, 
13034, 0.20016, 0.2, 
13042, 0.179259, 0.2, 
13052, 0.228368, 0.2, 
13062, 0.245867, 0.2, 
13072, 0.30958, 0.2, 
13081, 0.30958, 0.2, 
13090, 0.329864, 0.2, 
13100, 0.258227, 0.2, 
13110, 0.261349, 0.2, 
13119, 0.31226, 0.2, 
13128, 0.300826, 0.2, 
13137, 0.325837, 0.2, 
13151, 0.333693, 0.2, 
13161, 0.361416, 0.2, 
13171, 0.41923, 0.2, 
13181, 0.375067, 0.2, 
13190, 0.351389, 0.2, 
13199, 0.38367, 0.2, 
13211, 0.411092, 0.2, 
13222, 0.482393, 0.2, 
13236, 0.482393, 0.2, 
13248, 0.510849, 0.2, 
13258, 0.493779, 0.2, 
13269, 0.527036, 0.2, 
13278, 0.517739, 0.2, 
13288, 0.624331, 0.2, 
13302, 0.608185, 0.2, 
13313, 0.64944, 0.2, 
13326, 0.64944, 0.2, 
13336, 0.635069, 0.2, 
13345, 0.659826, 0.2, 
13357, 0.738061, 0.2, 
13367, 0.7347, 0.2, 
13378, 0.632796, 0.2, 
13389, 0.594204, 0.2, 
13401, 0.591571, 0.2, 
13412, 0.555639, 0.2, 
13423, 0.538165, 0.2, 
13437, 0.455128, 0.2, 
13451, 0.47284, 0.2, 
13461, 0.457973, 0.2, 
13471, 0.461004, 0.2, 
13483, 0.524674, 0.2, 
13494, 0.425921, 0.2, 
13504, 0.480283, 0.2, 
13516, 0.454681, 0.2, 
13526, 0.566065, 0.2, 
13536, 0.655157, 0.2, 
13553, 0.600343, 0.2, 
13565, 0.51606, 0.2, 
13577, 0.57004, 0.2, 
13588, 0.635967, 0.2, 
13602, 0.672607, 0.2, 
13613, 0.662726, 0.2, 
13625, 0.694711, 0.2, 
13638, 0.734083, 0.2, 
13649, 0.714293, 0.2, 
13660, 0.659614, 0.2, 
13669, 0.639935, 0.2, 
13678, 0.636431, 0.2, 
13693, 0.660937, 0.2, 
13703, 0.682074, 0.2, 
13716, 0.683791, 0.2, 
13727, 0.635484, 0.2, 
13738, 0.667627, 0.2, 
13749, 0.597389, 0.2, 
13758, 0.611435, 0.2, 
13769, 0.561599, 0.2, 
13780, 0.511364, 0.2, 
13793, 0.604358, 0.2, 
13803, 0.530193, 0.2, 
13816, 0.509745, 0.2, 
13825, 0.526555, 0.2, 
13838, 0.479112, 0.2, 
13849, 0.566154, 0.2, 
13860, 0.487344, 0.2, 
13871, 0.457746, 0.2, 
13883, 0.51484, 0.2, 
13893, 0.523657, 0.2, 
13905, 0.535189, 0.2, 
13915, 0.613908, 0.2, 
13925, 0.526001, 0.2, 
13936, 0.502921, 0.2, 
13945, 0.51785, 0.2, 
13956, 0.517368, 0.2, 
13966, 0.502871, 0.2, 
13978, 0.492133, 0.2, 
13988, 0.49324, 0.2, 
14000, 0.442347, 0.2, 
14009, 0.504072, 0.2, 
14020, 0.500872, 0.2, 
14030, 0.572845, 0.2, 
14041, 0.557056, 0.2, 
14052, 0.592484, 0.2, 
14062, 0.637087, 0.2, 
14072, 0.648763, 0.2, 
14083, 0.635606, 0.2, 
14092, 0.554769, 0.2, 
14103, 0.560656, 0.2, 
14111, 0.552388, 0.2, 
14122, 0.495542, 0.2, 
14137, 0.476087, 0.2, 
14148, 0.415396, 0.2, 
14156, 0.413262, 0.2, 
14166, 0.41467, 0.2, 
14174, 0.426129, 0.2, 
14185, 0.430423, 0.2, 
14195, 0.43263, 0.2, 
14205, 0.419749, 0.2, 
14216, 0.454739, 0.2, 
14227, 0.462573, 0.2, 
14236, 0.492593, 0.2, 
14245, 0.492593, 0.2, 
14255, 0.415683, 0.2, 
14268, 0.354367, 0.2, 
14279, 0.383251, 0.2, 
14290, 0.436009, 0.2, 
14300, 0.451246, 0.2, 
14309, 0.442221, 0.2, 
14319, 0.491526, 0.2, 
14330, 0.449426, 0.2, 
14339, 0.424479, 0.2, 
14348, 0.345334, 0.2, 
14357, 0.30436, 0.2, 
14367, 0.244549, 0.2, 
14376, 0.216388, 0.2, 
14386, 0.209632, 0.2, 
